Key;time_full;hour;minute;second;minutes_after_00;period_of_day
40879;16:21:18;16;21;18;981;Evening
40880;16:21:19;16;21;19;981;Evening
40881;16:21:20;16;21;20;981;Evening
40882;16:21:21;16;21;21;981;Evening
40883;16:21:22;16;21;22;981;Evening
40884;16:21:23;16;21;23;981;Evening
40885;16:21:24;16;21;24;981;Evening
40886;16:21:25;16;21;25;981;Evening
40887;16:21:26;16;21;26;981;Evening
40888;16:21:27;16;21;27;981;Evening
40889;16:21:28;16;21;28;981;Evening
40890;16:21:29;16;21;29;981;Evening
40891;16:21:30;16;21;30;981;Evening
40892;16:21:31;16;21;31;981;Evening
40893;16:21:32;16;21;32;981;Evening
40894;16:21:33;16;21;33;981;Evening
40895;16:21:34;16;21;34;981;Evening
40896;16:21:35;16;21;35;981;Evening
40897;16:21:36;16;21;36;981;Evening
40898;16:21:37;16;21;37;981;Evening
40899;16:21:38;16;21;38;981;Evening
40900;16:21:39;16;21;39;981;Evening
40901;16:21:40;16;21;40;981;Evening
40902;16:21:41;16;21;41;981;Evening
40903;16:21:42;16;21;42;981;Evening
40904;16:21:43;16;21;43;981;Evening
40905;16:21:44;16;21;44;981;Evening
40906;16:21:45;16;21;45;981;Evening
40907;16:21:46;16;21;46;981;Evening
40908;16:21:47;16;21;47;981;Evening
40909;16:21:48;16;21;48;981;Evening
40910;16:21:49;16;21;49;981;Evening
40911;16:21:50;16;21;50;981;Evening
40912;16:21:51;16;21;51;981;Evening
40913;16:21:52;16;21;52;981;Evening
40914;16:21:53;16;21;53;981;Evening
40915;16:21:54;16;21;54;981;Evening
40916;16:21:55;16;21;55;981;Evening
40917;16:21:56;16;21;56;981;Evening
40918;16:21:57;16;21;57;981;Evening
40919;16:21:58;16;21;58;981;Evening
40920;16:21:59;16;21;59;981;Evening
40921;16:22:00;16;22;0;982;Evening
40922;16:22:01;16;22;1;982;Evening
40923;16:22:02;16;22;2;982;Evening
40924;16:22:03;16;22;3;982;Evening
40925;16:22:04;16;22;4;982;Evening
40926;16:22:05;16;22;5;982;Evening
40927;16:22:06;16;22;6;982;Evening
40928;16:22:07;16;22;7;982;Evening
40929;16:22:08;16;22;8;982;Evening
40930;16:22:09;16;22;9;982;Evening
40931;16:22:10;16;22;10;982;Evening
40932;16:22:11;16;22;11;982;Evening
40933;16:22:12;16;22;12;982;Evening
40934;16:22:13;16;22;13;982;Evening
40935;16:22:14;16;22;14;982;Evening
40936;16:22:15;16;22;15;982;Evening
40937;16:22:16;16;22;16;982;Evening
40938;16:22:17;16;22;17;982;Evening
40939;16:22:18;16;22;18;982;Evening
40940;16:22:19;16;22;19;982;Evening
40941;16:22:20;16;22;20;982;Evening
40942;16:22:21;16;22;21;982;Evening
40943;16:22:22;16;22;22;982;Evening
40944;16:22:23;16;22;23;982;Evening
40945;16:22:24;16;22;24;982;Evening
40946;16:22:25;16;22;25;982;Evening
40947;16:22:26;16;22;26;982;Evening
40948;16:22:27;16;22;27;982;Evening
40949;16:22:28;16;22;28;982;Evening
40950;16:22:29;16;22;29;982;Evening
40951;16:22:30;16;22;30;982;Evening
40952;16:22:31;16;22;31;982;Evening
40953;16:22:32;16;22;32;982;Evening
40954;16:22:33;16;22;33;982;Evening
40955;16:22:34;16;22;34;982;Evening
40956;16:22:35;16;22;35;982;Evening
40957;16:22:36;16;22;36;982;Evening
40958;16:22:37;16;22;37;982;Evening
40959;16:22:38;16;22;38;982;Evening
40960;16:22:39;16;22;39;982;Evening
40961;16:22:40;16;22;40;982;Evening
40962;16:22:41;16;22;41;982;Evening
40963;16:22:42;16;22;42;982;Evening
40964;16:22:43;16;22;43;982;Evening
40965;16:22:44;16;22;44;982;Evening
40966;16:22:45;16;22;45;982;Evening
40967;16:22:46;16;22;46;982;Evening
40968;16:22:47;16;22;47;982;Evening
40969;16:22:48;16;22;48;982;Evening
40970;16:22:49;16;22;49;982;Evening
40971;16:22:50;16;22;50;982;Evening
40972;16:22:51;16;22;51;982;Evening
40973;16:22:52;16;22;52;982;Evening
40974;16:22:53;16;22;53;982;Evening
40975;16:22:54;16;22;54;982;Evening
40976;16:22:55;16;22;55;982;Evening
40977;16:22:56;16;22;56;982;Evening
40978;16:22:57;16;22;57;982;Evening
40979;16:22:58;16;22;58;982;Evening
40980;16:22:59;16;22;59;982;Evening
40981;16:23:00;16;23;0;983;Evening
40982;16:23:01;16;23;1;983;Evening
40983;16:23:02;16;23;2;983;Evening
40984;16:23:03;16;23;3;983;Evening
40985;16:23:04;16;23;4;983;Evening
40986;16:23:05;16;23;5;983;Evening
40987;16:23:06;16;23;6;983;Evening
40988;16:23:07;16;23;7;983;Evening
40989;16:23:08;16;23;8;983;Evening
40990;16:23:09;16;23;9;983;Evening
40991;16:23:10;16;23;10;983;Evening
40992;16:23:11;16;23;11;983;Evening
40993;16:23:12;16;23;12;983;Evening
40994;16:23:13;16;23;13;983;Evening
40995;16:23:14;16;23;14;983;Evening
40996;16:23:15;16;23;15;983;Evening
40997;16:23:16;16;23;16;983;Evening
40998;16:23:17;16;23;17;983;Evening
40999;16:23:18;16;23;18;983;Evening
41000;16:23:19;16;23;19;983;Evening
41001;16:23:20;16;23;20;983;Evening
41002;16:23:21;16;23;21;983;Evening
41003;16:23:22;16;23;22;983;Evening
41004;16:23:23;16;23;23;983;Evening
41005;16:23:24;16;23;24;983;Evening
41006;16:23:25;16;23;25;983;Evening
41007;16:23:26;16;23;26;983;Evening
41008;16:23:27;16;23;27;983;Evening
41009;16:23:28;16;23;28;983;Evening
41010;16:23:29;16;23;29;983;Evening
41011;16:23:30;16;23;30;983;Evening
41012;16:23:31;16;23;31;983;Evening
41013;16:23:32;16;23;32;983;Evening
41014;16:23:33;16;23;33;983;Evening
41015;16:23:34;16;23;34;983;Evening
41016;16:23:35;16;23;35;983;Evening
41017;16:23:36;16;23;36;983;Evening
41018;16:23:37;16;23;37;983;Evening
41019;16:23:38;16;23;38;983;Evening
41020;16:23:39;16;23;39;983;Evening
41021;16:23:40;16;23;40;983;Evening
41022;16:23:41;16;23;41;983;Evening
41023;16:23:42;16;23;42;983;Evening
41024;16:23:43;16;23;43;983;Evening
41025;16:23:44;16;23;44;983;Evening
41026;16:23:45;16;23;45;983;Evening
41027;16:23:46;16;23;46;983;Evening
41028;16:23:47;16;23;47;983;Evening
41029;16:23:48;16;23;48;983;Evening
41030;16:23:49;16;23;49;983;Evening
41031;16:23:50;16;23;50;983;Evening
41032;16:23:51;16;23;51;983;Evening
41033;16:23:52;16;23;52;983;Evening
41034;16:23:53;16;23;53;983;Evening
41035;16:23:54;16;23;54;983;Evening
41036;16:23:55;16;23;55;983;Evening
41037;16:23:56;16;23;56;983;Evening
41038;16:23:57;16;23;57;983;Evening
41039;16:23:58;16;23;58;983;Evening
41040;16:23:59;16;23;59;983;Evening
41041;16:24:00;16;24;0;984;Evening
41042;16:24:01;16;24;1;984;Evening
41043;16:24:02;16;24;2;984;Evening
41044;16:24:03;16;24;3;984;Evening
41045;16:24:04;16;24;4;984;Evening
41046;16:24:05;16;24;5;984;Evening
41047;16:24:06;16;24;6;984;Evening
41048;16:24:07;16;24;7;984;Evening
41049;16:24:08;16;24;8;984;Evening
41050;16:24:09;16;24;9;984;Evening
41051;16:24:10;16;24;10;984;Evening
41052;16:24:11;16;24;11;984;Evening
41053;16:24:12;16;24;12;984;Evening
41054;16:24:13;16;24;13;984;Evening
41055;16:24:14;16;24;14;984;Evening
41056;16:24:15;16;24;15;984;Evening
41057;16:24:16;16;24;16;984;Evening
41058;16:24:17;16;24;17;984;Evening
41059;16:24:18;16;24;18;984;Evening
41060;16:24:19;16;24;19;984;Evening
41061;16:24:20;16;24;20;984;Evening
41062;16:24:21;16;24;21;984;Evening
41063;16:24:22;16;24;22;984;Evening
41064;16:24:23;16;24;23;984;Evening
41065;16:24:24;16;24;24;984;Evening
41066;16:24:25;16;24;25;984;Evening
41067;16:24:26;16;24;26;984;Evening
41068;16:24:27;16;24;27;984;Evening
41069;16:24:28;16;24;28;984;Evening
41070;16:24:29;16;24;29;984;Evening
41071;16:24:30;16;24;30;984;Evening
41072;16:24:31;16;24;31;984;Evening
41073;16:24:32;16;24;32;984;Evening
41074;16:24:33;16;24;33;984;Evening
41075;16:24:34;16;24;34;984;Evening
41076;16:24:35;16;24;35;984;Evening
41077;16:24:36;16;24;36;984;Evening
41078;16:24:37;16;24;37;984;Evening
41079;16:24:38;16;24;38;984;Evening
41080;16:24:39;16;24;39;984;Evening
41081;16:24:40;16;24;40;984;Evening
41082;16:24:41;16;24;41;984;Evening
41083;16:24:42;16;24;42;984;Evening
41084;16:24:43;16;24;43;984;Evening
41085;16:24:44;16;24;44;984;Evening
41086;16:24:45;16;24;45;984;Evening
41087;16:24:46;16;24;46;984;Evening
41088;16:24:47;16;24;47;984;Evening
41089;16:24:48;16;24;48;984;Evening
41090;16:24:49;16;24;49;984;Evening
41091;16:24:50;16;24;50;984;Evening
41092;16:24:51;16;24;51;984;Evening
41093;16:24:52;16;24;52;984;Evening
41094;16:24:53;16;24;53;984;Evening
41095;16:24:54;16;24;54;984;Evening
41096;16:24:55;16;24;55;984;Evening
41097;16:24:56;16;24;56;984;Evening
41098;16:24:57;16;24;57;984;Evening
41099;16:24:58;16;24;58;984;Evening
41100;16:24:59;16;24;59;984;Evening
41101;16:25:00;16;25;0;985;Evening
41102;16:25:01;16;25;1;985;Evening
41103;16:25:02;16;25;2;985;Evening
41104;16:25:03;16;25;3;985;Evening
41105;16:25:04;16;25;4;985;Evening
41106;16:25:05;16;25;5;985;Evening
41107;16:25:06;16;25;6;985;Evening
41108;16:25:07;16;25;7;985;Evening
41109;16:25:08;16;25;8;985;Evening
41110;16:25:09;16;25;9;985;Evening
41111;16:25:10;16;25;10;985;Evening
41112;16:25:11;16;25;11;985;Evening
41113;16:25:12;16;25;12;985;Evening
41114;16:25:13;16;25;13;985;Evening
41115;16:25:14;16;25;14;985;Evening
41116;16:25:15;16;25;15;985;Evening
41117;16:25:16;16;25;16;985;Evening
41118;16:25:17;16;25;17;985;Evening
41119;16:25:18;16;25;18;985;Evening
41120;16:25:19;16;25;19;985;Evening
41121;16:25:20;16;25;20;985;Evening
41122;16:25:21;16;25;21;985;Evening
41123;16:25:22;16;25;22;985;Evening
41124;16:25:23;16;25;23;985;Evening
41125;16:25:24;16;25;24;985;Evening
41126;16:25:25;16;25;25;985;Evening
41127;16:25:26;16;25;26;985;Evening
41128;16:25:27;16;25;27;985;Evening
41129;16:25:28;16;25;28;985;Evening
41130;16:25:29;16;25;29;985;Evening
41131;16:25:30;16;25;30;985;Evening
41132;16:25:31;16;25;31;985;Evening
41133;16:25:32;16;25;32;985;Evening
41134;16:25:33;16;25;33;985;Evening
41135;16:25:34;16;25;34;985;Evening
41136;16:25:35;16;25;35;985;Evening
41137;16:25:36;16;25;36;985;Evening
41138;16:25:37;16;25;37;985;Evening
41139;16:25:38;16;25;38;985;Evening
41140;16:25:39;16;25;39;985;Evening
41141;16:25:40;16;25;40;985;Evening
41142;16:25:41;16;25;41;985;Evening
41143;16:25:42;16;25;42;985;Evening
41144;16:25:43;16;25;43;985;Evening
41145;16:25:44;16;25;44;985;Evening
41146;16:25:45;16;25;45;985;Evening
41147;16:25:46;16;25;46;985;Evening
41148;16:25:47;16;25;47;985;Evening
41149;16:25:48;16;25;48;985;Evening
41150;16:25:49;16;25;49;985;Evening
41151;16:25:50;16;25;50;985;Evening
41152;16:25:51;16;25;51;985;Evening
41153;16:25:52;16;25;52;985;Evening
41154;16:25:53;16;25;53;985;Evening
41155;16:25:54;16;25;54;985;Evening
41156;16:25:55;16;25;55;985;Evening
41157;16:25:56;16;25;56;985;Evening
41158;16:25:57;16;25;57;985;Evening
41159;16:25:58;16;25;58;985;Evening
41160;16:25:59;16;25;59;985;Evening
41161;16:26:00;16;26;0;986;Evening
41162;16:26:01;16;26;1;986;Evening
41163;16:26:02;16;26;2;986;Evening
41164;16:26:03;16;26;3;986;Evening
41165;16:26:04;16;26;4;986;Evening
41166;16:26:05;16;26;5;986;Evening
41167;16:26:06;16;26;6;986;Evening
41168;16:26:07;16;26;7;986;Evening
41169;16:26:08;16;26;8;986;Evening
41170;16:26:09;16;26;9;986;Evening
41171;16:26:10;16;26;10;986;Evening
41172;16:26:11;16;26;11;986;Evening
41173;16:26:12;16;26;12;986;Evening
41174;16:26:13;16;26;13;986;Evening
41175;16:26:14;16;26;14;986;Evening
41176;16:26:15;16;26;15;986;Evening
41177;16:26:16;16;26;16;986;Evening
41178;16:26:17;16;26;17;986;Evening
41179;16:26:18;16;26;18;986;Evening
41180;16:26:19;16;26;19;986;Evening
41181;16:26:20;16;26;20;986;Evening
41182;16:26:21;16;26;21;986;Evening
41183;16:26:22;16;26;22;986;Evening
41184;16:26:23;16;26;23;986;Evening
41185;16:26:24;16;26;24;986;Evening
41186;16:26:25;16;26;25;986;Evening
41187;16:26:26;16;26;26;986;Evening
41188;16:26:27;16;26;27;986;Evening
41189;16:26:28;16;26;28;986;Evening
41190;16:26:29;16;26;29;986;Evening
41191;16:26:30;16;26;30;986;Evening
41192;16:26:31;16;26;31;986;Evening
41193;16:26:32;16;26;32;986;Evening
41194;16:26:33;16;26;33;986;Evening
41195;16:26:34;16;26;34;986;Evening
41196;16:26:35;16;26;35;986;Evening
41197;16:26:36;16;26;36;986;Evening
41198;16:26:37;16;26;37;986;Evening
41199;16:26:38;16;26;38;986;Evening
41200;16:26:39;16;26;39;986;Evening
41201;16:26:40;16;26;40;986;Evening
41202;16:26:41;16;26;41;986;Evening
41203;16:26:42;16;26;42;986;Evening
41204;16:26:43;16;26;43;986;Evening
41205;16:26:44;16;26;44;986;Evening
41206;16:26:45;16;26;45;986;Evening
41207;16:26:46;16;26;46;986;Evening
41208;16:26:47;16;26;47;986;Evening
41209;16:26:48;16;26;48;986;Evening
41210;16:26:49;16;26;49;986;Evening
41211;16:26:50;16;26;50;986;Evening
41212;16:26:51;16;26;51;986;Evening
41213;16:26:52;16;26;52;986;Evening
41214;16:26:53;16;26;53;986;Evening
41215;16:26:54;16;26;54;986;Evening
41216;16:26:55;16;26;55;986;Evening
41217;16:26:56;16;26;56;986;Evening
41218;16:26:57;16;26;57;986;Evening
41219;16:26:58;16;26;58;986;Evening
41220;16:26:59;16;26;59;986;Evening
41221;16:27:00;16;27;0;987;Evening
41222;16:27:01;16;27;1;987;Evening
41223;16:27:02;16;27;2;987;Evening
41224;16:27:03;16;27;3;987;Evening
41225;16:27:04;16;27;4;987;Evening
41226;16:27:05;16;27;5;987;Evening
41227;16:27:06;16;27;6;987;Evening
41228;16:27:07;16;27;7;987;Evening
41229;16:27:08;16;27;8;987;Evening
41230;16:27:09;16;27;9;987;Evening
41231;16:27:10;16;27;10;987;Evening
41232;16:27:11;16;27;11;987;Evening
41233;16:27:12;16;27;12;987;Evening
41234;16:27:13;16;27;13;987;Evening
41235;16:27:14;16;27;14;987;Evening
41236;16:27:15;16;27;15;987;Evening
41237;16:27:16;16;27;16;987;Evening
41238;16:27:17;16;27;17;987;Evening
41239;16:27:18;16;27;18;987;Evening
41240;16:27:19;16;27;19;987;Evening
41241;16:27:20;16;27;20;987;Evening
41242;16:27:21;16;27;21;987;Evening
41243;16:27:22;16;27;22;987;Evening
41244;16:27:23;16;27;23;987;Evening
41245;16:27:24;16;27;24;987;Evening
41246;16:27:25;16;27;25;987;Evening
41247;16:27:26;16;27;26;987;Evening
41248;16:27:27;16;27;27;987;Evening
41249;16:27:28;16;27;28;987;Evening
41250;16:27:29;16;27;29;987;Evening
41251;16:27:30;16;27;30;987;Evening
41252;16:27:31;16;27;31;987;Evening
41253;16:27:32;16;27;32;987;Evening
41254;16:27:33;16;27;33;987;Evening
41255;16:27:34;16;27;34;987;Evening
41256;16:27:35;16;27;35;987;Evening
41257;16:27:36;16;27;36;987;Evening
41258;16:27:37;16;27;37;987;Evening
41259;16:27:38;16;27;38;987;Evening
41260;16:27:39;16;27;39;987;Evening
41261;16:27:40;16;27;40;987;Evening
41262;16:27:41;16;27;41;987;Evening
41263;16:27:42;16;27;42;987;Evening
41264;16:27:43;16;27;43;987;Evening
41265;16:27:44;16;27;44;987;Evening
41266;16:27:45;16;27;45;987;Evening
41267;16:27:46;16;27;46;987;Evening
41268;16:27:47;16;27;47;987;Evening
41269;16:27:48;16;27;48;987;Evening
41270;16:27:49;16;27;49;987;Evening
41271;16:27:50;16;27;50;987;Evening
41272;16:27:51;16;27;51;987;Evening
41273;16:27:52;16;27;52;987;Evening
41274;16:27:53;16;27;53;987;Evening
41275;16:27:54;16;27;54;987;Evening
41276;16:27:55;16;27;55;987;Evening
41277;16:27:56;16;27;56;987;Evening
41278;16:27:57;16;27;57;987;Evening
41279;16:27:58;16;27;58;987;Evening
41280;16:27:59;16;27;59;987;Evening
41281;16:28:00;16;28;0;988;Evening
41282;16:28:01;16;28;1;988;Evening
41283;16:28:02;16;28;2;988;Evening
41284;16:28:03;16;28;3;988;Evening
41285;16:28:04;16;28;4;988;Evening
41286;16:28:05;16;28;5;988;Evening
41287;16:28:06;16;28;6;988;Evening
41288;16:28:07;16;28;7;988;Evening
41289;16:28:08;16;28;8;988;Evening
41290;16:28:09;16;28;9;988;Evening
41291;16:28:10;16;28;10;988;Evening
41292;16:28:11;16;28;11;988;Evening
41293;16:28:12;16;28;12;988;Evening
41294;16:28:13;16;28;13;988;Evening
41295;16:28:14;16;28;14;988;Evening
41296;16:28:15;16;28;15;988;Evening
41297;16:28:16;16;28;16;988;Evening
41298;16:28:17;16;28;17;988;Evening
41299;16:28:18;16;28;18;988;Evening
41300;16:28:19;16;28;19;988;Evening
41301;16:28:20;16;28;20;988;Evening
41302;16:28:21;16;28;21;988;Evening
41303;16:28:22;16;28;22;988;Evening
41304;16:28:23;16;28;23;988;Evening
41305;16:28:24;16;28;24;988;Evening
41306;16:28:25;16;28;25;988;Evening
41307;16:28:26;16;28;26;988;Evening
41308;16:28:27;16;28;27;988;Evening
41309;16:28:28;16;28;28;988;Evening
41310;16:28:29;16;28;29;988;Evening
41311;16:28:30;16;28;30;988;Evening
41312;16:28:31;16;28;31;988;Evening
41313;16:28:32;16;28;32;988;Evening
41314;16:28:33;16;28;33;988;Evening
41315;16:28:34;16;28;34;988;Evening
41316;16:28:35;16;28;35;988;Evening
41317;16:28:36;16;28;36;988;Evening
41318;16:28:37;16;28;37;988;Evening
41319;16:28:38;16;28;38;988;Evening
41320;16:28:39;16;28;39;988;Evening
41321;16:28:40;16;28;40;988;Evening
41322;16:28:41;16;28;41;988;Evening
41323;16:28:42;16;28;42;988;Evening
41324;16:28:43;16;28;43;988;Evening
41325;16:28:44;16;28;44;988;Evening
41326;16:28:45;16;28;45;988;Evening
41327;16:28:46;16;28;46;988;Evening
41328;16:28:47;16;28;47;988;Evening
41329;16:28:48;16;28;48;988;Evening
41330;16:28:49;16;28;49;988;Evening
41331;16:28:50;16;28;50;988;Evening
41332;16:28:51;16;28;51;988;Evening
41333;16:28:52;16;28;52;988;Evening
41334;16:28:53;16;28;53;988;Evening
41335;16:28:54;16;28;54;988;Evening
41336;16:28:55;16;28;55;988;Evening
41337;16:28:56;16;28;56;988;Evening
41338;16:28:57;16;28;57;988;Evening
41339;16:28:58;16;28;58;988;Evening
41340;16:28:59;16;28;59;988;Evening
41341;16:29:00;16;29;0;989;Evening
41342;16:29:01;16;29;1;989;Evening
41343;16:29:02;16;29;2;989;Evening
41344;16:29:03;16;29;3;989;Evening
41345;16:29:04;16;29;4;989;Evening
41346;16:29:05;16;29;5;989;Evening
41347;16:29:06;16;29;6;989;Evening
41348;16:29:07;16;29;7;989;Evening
41349;16:29:08;16;29;8;989;Evening
41350;16:29:09;16;29;9;989;Evening
41351;16:29:10;16;29;10;989;Evening
41352;16:29:11;16;29;11;989;Evening
41353;16:29:12;16;29;12;989;Evening
41354;16:29:13;16;29;13;989;Evening
41355;16:29:14;16;29;14;989;Evening
41356;16:29:15;16;29;15;989;Evening
41357;16:29:16;16;29;16;989;Evening
41358;16:29:17;16;29;17;989;Evening
41359;16:29:18;16;29;18;989;Evening
41360;16:29:19;16;29;19;989;Evening
41361;16:29:20;16;29;20;989;Evening
41362;16:29:21;16;29;21;989;Evening
41363;16:29:22;16;29;22;989;Evening
41364;16:29:23;16;29;23;989;Evening
41365;16:29:24;16;29;24;989;Evening
41366;16:29:25;16;29;25;989;Evening
41367;16:29:26;16;29;26;989;Evening
41368;16:29:27;16;29;27;989;Evening
41369;16:29:28;16;29;28;989;Evening
41370;16:29:29;16;29;29;989;Evening
41371;16:29:30;16;29;30;989;Evening
41372;16:29:31;16;29;31;989;Evening
41373;16:29:32;16;29;32;989;Evening
41374;16:29:33;16;29;33;989;Evening
41375;16:29:34;16;29;34;989;Evening
41376;16:29:35;16;29;35;989;Evening
41377;16:29:36;16;29;36;989;Evening
41378;16:29:37;16;29;37;989;Evening
41379;16:29:38;16;29;38;989;Evening
41380;16:29:39;16;29;39;989;Evening
41381;16:29:40;16;29;40;989;Evening
41382;16:29:41;16;29;41;989;Evening
41383;16:29:42;16;29;42;989;Evening
41384;16:29:43;16;29;43;989;Evening
41385;16:29:44;16;29;44;989;Evening
41386;16:29:45;16;29;45;989;Evening
41387;16:29:46;16;29;46;989;Evening
41388;16:29:47;16;29;47;989;Evening
41389;16:29:48;16;29;48;989;Evening
41390;16:29:49;16;29;49;989;Evening
41391;16:29:50;16;29;50;989;Evening
41392;16:29:51;16;29;51;989;Evening
41393;16:29:52;16;29;52;989;Evening
41394;16:29:53;16;29;53;989;Evening
41395;16:29:54;16;29;54;989;Evening
41396;16:29:55;16;29;55;989;Evening
41397;16:29:56;16;29;56;989;Evening
41398;16:29:57;16;29;57;989;Evening
41399;16:29:58;16;29;58;989;Evening
41400;16:29:59;16;29;59;989;Evening
41401;16:30:00;16;30;0;990;Evening
41402;16:30:01;16;30;1;990;Evening
41403;16:30:02;16;30;2;990;Evening
41404;16:30:03;16;30;3;990;Evening
41405;16:30:04;16;30;4;990;Evening
41406;16:30:05;16;30;5;990;Evening
41407;16:30:06;16;30;6;990;Evening
41408;16:30:07;16;30;7;990;Evening
41409;16:30:08;16;30;8;990;Evening
41410;16:30:09;16;30;9;990;Evening
41411;16:30:10;16;30;10;990;Evening
41412;16:30:11;16;30;11;990;Evening
41413;16:30:12;16;30;12;990;Evening
41414;16:30:13;16;30;13;990;Evening
41415;16:30:14;16;30;14;990;Evening
41416;16:30:15;16;30;15;990;Evening
41417;16:30:16;16;30;16;990;Evening
41418;16:30:17;16;30;17;990;Evening
41419;16:30:18;16;30;18;990;Evening
41420;16:30:19;16;30;19;990;Evening
41421;16:30:20;16;30;20;990;Evening
41422;16:30:21;16;30;21;990;Evening
41423;16:30:22;16;30;22;990;Evening
41424;16:30:23;16;30;23;990;Evening
41425;16:30:24;16;30;24;990;Evening
41426;16:30:25;16;30;25;990;Evening
41427;16:30:26;16;30;26;990;Evening
41428;16:30:27;16;30;27;990;Evening
41429;16:30:28;16;30;28;990;Evening
41430;16:30:29;16;30;29;990;Evening
41431;16:30:30;16;30;30;990;Evening
41432;16:30:31;16;30;31;990;Evening
41433;16:30:32;16;30;32;990;Evening
41434;16:30:33;16;30;33;990;Evening
41435;16:30:34;16;30;34;990;Evening
41436;16:30:35;16;30;35;990;Evening
41437;16:30:36;16;30;36;990;Evening
41438;16:30:37;16;30;37;990;Evening
41439;16:30:38;16;30;38;990;Evening
41440;16:30:39;16;30;39;990;Evening
41441;16:30:40;16;30;40;990;Evening
41442;16:30:41;16;30;41;990;Evening
41443;16:30:42;16;30;42;990;Evening
41444;16:30:43;16;30;43;990;Evening
41445;16:30:44;16;30;44;990;Evening
41446;16:30:45;16;30;45;990;Evening
41447;16:30:46;16;30;46;990;Evening
41448;16:30:47;16;30;47;990;Evening
41449;16:30:48;16;30;48;990;Evening
41450;16:30:49;16;30;49;990;Evening
41451;16:30:50;16;30;50;990;Evening
41452;16:30:51;16;30;51;990;Evening
41453;16:30:52;16;30;52;990;Evening
41454;16:30:53;16;30;53;990;Evening
41455;16:30:54;16;30;54;990;Evening
41456;16:30:55;16;30;55;990;Evening
41457;16:30:56;16;30;56;990;Evening
41458;16:30:57;16;30;57;990;Evening
41459;16:30:58;16;30;58;990;Evening
41460;16:30:59;16;30;59;990;Evening
41461;16:31:00;16;31;0;991;Evening
41462;16:31:01;16;31;1;991;Evening
41463;16:31:02;16;31;2;991;Evening
41464;16:31:03;16;31;3;991;Evening
41465;16:31:04;16;31;4;991;Evening
41466;16:31:05;16;31;5;991;Evening
41467;16:31:06;16;31;6;991;Evening
41468;16:31:07;16;31;7;991;Evening
41469;16:31:08;16;31;8;991;Evening
41470;16:31:09;16;31;9;991;Evening
41471;16:31:10;16;31;10;991;Evening
41472;16:31:11;16;31;11;991;Evening
41473;16:31:12;16;31;12;991;Evening
41474;16:31:13;16;31;13;991;Evening
41475;16:31:14;16;31;14;991;Evening
41476;16:31:15;16;31;15;991;Evening
41477;16:31:16;16;31;16;991;Evening
41478;16:31:17;16;31;17;991;Evening
41479;16:31:18;16;31;18;991;Evening
41480;16:31:19;16;31;19;991;Evening
41481;16:31:20;16;31;20;991;Evening
41482;16:31:21;16;31;21;991;Evening
41483;16:31:22;16;31;22;991;Evening
41484;16:31:23;16;31;23;991;Evening
41485;16:31:24;16;31;24;991;Evening
41486;16:31:25;16;31;25;991;Evening
41487;16:31:26;16;31;26;991;Evening
41488;16:31:27;16;31;27;991;Evening
41489;16:31:28;16;31;28;991;Evening
41490;16:31:29;16;31;29;991;Evening
41491;16:31:30;16;31;30;991;Evening
41492;16:31:31;16;31;31;991;Evening
41493;16:31:32;16;31;32;991;Evening
41494;16:31:33;16;31;33;991;Evening
41495;16:31:34;16;31;34;991;Evening
41496;16:31:35;16;31;35;991;Evening
41497;16:31:36;16;31;36;991;Evening
41498;16:31:37;16;31;37;991;Evening
41499;16:31:38;16;31;38;991;Evening
41500;16:31:39;16;31;39;991;Evening
41501;16:31:40;16;31;40;991;Evening
41502;16:31:41;16;31;41;991;Evening
41503;16:31:42;16;31;42;991;Evening
41504;16:31:43;16;31;43;991;Evening
41505;16:31:44;16;31;44;991;Evening
41506;16:31:45;16;31;45;991;Evening
41507;16:31:46;16;31;46;991;Evening
41508;16:31:47;16;31;47;991;Evening
41509;16:31:48;16;31;48;991;Evening
41510;16:31:49;16;31;49;991;Evening
41511;16:31:50;16;31;50;991;Evening
41512;16:31:51;16;31;51;991;Evening
41513;16:31:52;16;31;52;991;Evening
41514;16:31:53;16;31;53;991;Evening
41515;16:31:54;16;31;54;991;Evening
41516;16:31:55;16;31;55;991;Evening
41517;16:31:56;16;31;56;991;Evening
41518;16:31:57;16;31;57;991;Evening
41519;16:31:58;16;31;58;991;Evening
41520;16:31:59;16;31;59;991;Evening
41521;16:32:00;16;32;0;992;Evening
41522;16:32:01;16;32;1;992;Evening
41523;16:32:02;16;32;2;992;Evening
41524;16:32:03;16;32;3;992;Evening
41525;16:32:04;16;32;4;992;Evening
41526;16:32:05;16;32;5;992;Evening
41527;16:32:06;16;32;6;992;Evening
41528;16:32:07;16;32;7;992;Evening
41529;16:32:08;16;32;8;992;Evening
41530;16:32:09;16;32;9;992;Evening
41531;16:32:10;16;32;10;992;Evening
41532;16:32:11;16;32;11;992;Evening
41533;16:32:12;16;32;12;992;Evening
41534;16:32:13;16;32;13;992;Evening
41535;16:32:14;16;32;14;992;Evening
41536;16:32:15;16;32;15;992;Evening
41537;16:32:16;16;32;16;992;Evening
41538;16:32:17;16;32;17;992;Evening
41539;16:32:18;16;32;18;992;Evening
41540;16:32:19;16;32;19;992;Evening
41541;16:32:20;16;32;20;992;Evening
41542;16:32:21;16;32;21;992;Evening
41543;16:32:22;16;32;22;992;Evening
